7;1;2907;9.900000;284;0.061623;0.0
7;22;2907;9.900000;284;0.061623;0.0
7;2;2897;9.900000;289;4.573761;0.0
7;23;2897;9.900000;289;4.573761;0.0
7;3;2911;9.900000;290;2.033790;0.0
7;24;2911;9.900000;290;2.033790;0.0
7;4;2910;9.900000;299;2.889805;0.0
7;25;2910;9.900000;299;2.889805;0.0
8;0;2915;9.800000;296;0.000000;0.0
8;9;2915;9.800000;296;0.000000;0.0
8;10;2915;9.800000;296;0.000000;0.0
8;21;2915;9.800000;296;0.000000;0.0
8;1;2919;9.800000;289;-0.559346;0.0
8;22;2919;9.800000;289;-0.559346;0.0
8;2;2928;9.800000;292;0.875367;0.0
8;23;2928;9.800000;292;0.875367;0.0
8;3;2919;9.800000;294;-1.107803;0.0
8;24;2919;9.800000;294;-1.107803;0.0
8;4;2927;9.800000;296;1.570178;0.0
8;25;2927;9.800000;296;1.570178;0.0
8;5;2922;9.800000;305;3.331987;0.0
8;26;2922;9.800000;305;3.331987;0.0
9;0;3341;11.000000;320;0.000000;0.0
9;9;3341;11.000000;320;0.000000;0.0
9;10;3341;11.000000;320;0.000000;0.0
9;21;3341;11.000000;320;0.000000;0.0
9;1;3346;11.000000;324;0.290675;0.0
9;22;3346;11.000000;324;0.290675;0.0
9;2;3340;11.000000;324;-0.658619;0.0
9;23;3340;11.000000;324;-0.658619;0.0
9;3;3337;11.000000;329;-1.394712;0.0
9;24;3337;11.000000;329;-1.394712;0.0
9;4;3351;11.000000;330;1.570178;0.0
9;25;3351;11.000000;330;1.570178;0.0
9;5;3343;11.000000;333;3.692500;0.0
9;26;3343;11.000000;333;3.692500;0.0
9;6;3351;11.000000;336;2.377702;0.0
9;27;3351;11.000000;336;2.377702;0.0
10;0;3383;11.100000;333;0.000000;0.0
10;9;3383;11.100000;333;0.000000;0.0
10;10;3383;11.100000;333;0.000000;0.0
10;21;3383;11.100000;333;0.000000;0.0
10;1;3388;11.100000;331;0.527323;0.0
10;22;3388;11.100000;331;0.527323;0.0
10;2;3380;11.100000;333;-1.374026;0.0
10;23;3380;11.100000;333;-1.374026;0.0
10;3;3391;11.100000;335;1.909450;0.0
10;24;3391;11.100000;335;1.909450;0.0
10;4;3381;11.100000;339;3.926283;0.0
10;25;3381;11.100000;339;3.926283;0.0
11;0;3355;11.100000;320;0.000000;0.0
11;9;3355;11.100000;320;0.000000;0.0
11;10;3355;11.100000;320;0.000000;0.0
11;21;3355;11.100000;320;0.000000;0.0
11;1;3346;11.100000;305;-0.786106;0.0
11;22;3346;11.100000;305;-0.786106;0.0
11;2;3355;11.100000;308;1.157739;0.0
11;23;3355;11.100000;308;1.157739;0.0
11;3;3345;11.100000;310;-1.484678;0.0
11;24;3345;11.100000;310;-1.484678;0.0
11;4;3350;11.100000;316;3.432268;0.0
11;25;3350;11.100000;316;3.432268;0.0
11;5;3355;11.100000;316;2.497359;0.0
11;26;3355;11.100000;316;2.497359;0.0
12;0;3376;10.900000;323;0.000000;0.0
12;9;3376;10.900000;323;0.000000;0.0
12;10;3376;10.900000;323;0.000000;0.0
12;21;3376;10.900000;323;0.000000;0.0
12;1;3366;10.900000;322;0.036224;0.0
12;22;3366;10.900000;322;0.036224;0.0
12;2;3362;10.900000;324;-0.644234;0.0
12;23;3362;10.900000;324;-0.644234;0.0
12;3;3374;10.900000;328;1.282108;0.0
12;24;3374;10.900000;328;1.282108;0.0
12;4;3360;10.900000;330;-1.571415;0.0
12;25;3360;10.900000;330;-1.571415;0.0
12;5;3372;10.900000;331;1.767566;0.0
12;26;3372;10.900000;331;1.767566;0.0
12;6;3366;10.900000;336;3.097346;0.0
12;27;3366;10.900000;336;3.097346;0.0
13;0;3365;10.600000;349;0.000000;0.0
13;9;3365;10.600000;349;0.000000;0.0
13;10;3365;10.600000;349;0.000000;0.0
13;21;3365;10.600000;349;0.000000;0.0
13;1;3367;10.600000;347;-0.044247;0.0
13;22;3367;10.600000;347;-0.044247;0.0
13;2;3372;10.600000;348;0.784691;0.0
13;23;3372;10.600000;348;0.784691;0.0
13;3;3377;10.600000;350;1.223618;0.0
13;24;3377;10.600000;350;1.223618;0.0
13;4;3361;10.600000;347;-0.763891;0.0
13;25;3361;10.600000;347;-0.763891;0.0
13;5;3358;10.600000;350;-1.249682;0.0
13;26;3358;10.600000;350;-1.249682;0.0
13;6;3373;10.600000;357;2.168540;0.0
13;27;3373;10.600000;357;2.168540;0.0
13;7;3362;10.600000;357;4.011804;0.0
13;28;3362;10.600000;357;4.011804;0.0
14;0;3084;10.200000;282;0.000000;0.0
14;9;3084;10.200000;282;0.000000;0.0
14;10;3084;10.200000;282;0.000000;0.0
14;21;3084;10.200000;282;0.000000;0.0
14;1;3089;10.200000;278;-0.705216;0.0
14;22;3089;10.200000;278;-0.705216;0.0
14;2;3099;10.200000;279;0.784691;0.0
14;23;3099;10.200000;279;0.784691;0.0
14;3;3086;10.200000;293;3.861845;0.0
14;24;3086;10.200000;293;3.861845;0.0
14;4;3099;10.200000;286;1.941046;0.0
14;25;3099;10.200000;286;1.941046;0.0
14;5;3098;10.200000;290;2.574118;0.0
14;26;3098;10.200000;290;2.574118;0.0
14;6;3092;10.200000;291;3.462565;0.0
14;27;3092;10.200000;291;3.462565;0.0
15;0;3112;11.100000;243;0.000000;0.0
15;9;3112;11.100000;243;0.000000;0.0
15;10;3112;11.100000;243;0.000000;0.0
15;21;3112;11.100000;243;0.000000;0.0
15;1;3112;11.100000;247;0.347995;0.0
15;22;3112;11.100000;247;0.347995;0.0
15;2;3105;11.100000;249;-1.399230;0.0
15;23;3105;11.100000;249;-1.399230;0.0
15;3;3111;11.100000;255;3.140796;0.0
15;24;3111;11.100000;255;3.140796;0.0
15;4;3118;11.100000;251;1.728828;0.0
15;25;3118;11.100000;251;1.728828;0.0
16;0;3096;10.500000;265;0.000000;0.0
16;9;3096;10.500000;265;0.000000;0.0
16;10;3096;10.500000;265;0.000000;0.0
16;21;3096;10.500000;265;0.000000;0.0
16;1;3105;10.500000;261;-0.831521;0.0
16;22;3105;10.500000;261;-0.831521;0.0
16;2;3111;10.500000;262;-0.000796;0.0
16;23;3111;10.500000;262;-0.000796;0.0
16;3;3118;10.500000;264;1.090620;0.0
16;24;3118;10.500000;264;1.090620;0.0
16;4;3101;10.500000;267;-1.483409;0.0
16;25;3101;10.500000;267;-1.483409;0.0
16;5;3106;10.500000;272;3.926283;0.0
16;26;3106;10.500000;272;3.926283;0.0
16;6;3120;10.500000;273;2.128727;0.0
16;27;3120;10.500000;273;2.128727;0.0
16;7;3115;10.500000;274;2.582247;0.0
16;28;3115;10.500000;274;2.582247;0.0
16;8;3111;10.500000;274;3.099154;0.0
16;29;3111;10.500000;274;3.099154;0.0
17;0;3084;10.200000;269;0.000000;0.0
17;9;3084;10.200000;269;0.000000;0.0
17;10;3084;10.200000;269;0.000000;0.0
17;21;3084;10.200000;269;0.000000;0.0
17;1;3073;10.200000;258;-0.578645;0.0
17;22;3073;10.200000;258;-0.578645;0.0
17;2;3080;10.200000;259;0.547801;0.0
17;23;3080;10.200000;259;0.547801;0.0
17;3;3087;10.200000;264;1.658184;0.0
17;24;3087;10.200000;264;1.658184;0.0
17;4;3074;10.200000;279;3.363466;0.0
17;25;3074;10.200000;279;3.363466;0.0
17;5;3082;10.200000;270;2.436377;0.0
17;26;3082;10.200000;270;2.436377;0.0
18;0;3090;11.200000;238;0.000000;0.0
18;9;3090;11.200000;238;0.000000;0.0
18;10;3090;11.200000;238;0.000000;0.0
18;21;3090;11.200000;238;0.000000;0.0
18;1;3091;11.200000;238;0.420653;0.0
18;22;3091;11.200000;238;0.420653;0.0
18;2;3085;11.200000;242;-0.559346;0.0
18;23;3085;11.200000;242;-0.559346;0.0
18;3;3096;11.200000;244;1.316492;0.0
18;24;3096;11.200000;244;1.316492;0.0
18;4;3094;11.200000;247;1.742363;0.0
18;25;3094;11.200000;247;1.742363;0.0
18;5;3081;11.200000;245;-1.381433;0.0
18;26;3081;11.200000;245;-1.381433;0.0
18;6;3085;11.200000;251;3.689394;0.0
18;27;3085;11.200000;251;3.689394;0.0
18;7;3094;11.200000;252;2.310072;0.0
18;28;3094;11.200000;252;2.310072;0.0
19;0;3220;10.400000;344;0.000000;0.0
19;9;3220;10.400000;344;0.000000;0.0
19;10;3220;10.400000;344;0.000000;0.0
19;21;3220;10.400000;344;0.000000;0.0
19;1;3224;10.400000;335;-0.000796;0.0
19;22;3224;10.400000;335;-0.000796;0.0
19;2;3219;10.400000;339;-0.814664;0.0
19;23;3219;10.400000;339;-0.814664;0.0
19;3;3231;10.400000;336;0.746241;0.0
19;24;3231;10.400000;336;0.746241;0.0
19;4;3232;10.400000;343;1.423095;0.0
19;25;3232;10.400000;343;1.423095;0.0
19;5;3218;10.400000;344;-1.484678;0.0
19;26;3218;10.400000;344;-1.484678;0.0
19;6;3229;10.400000;348;2.259030;0.0
19;27;3229;10.400000;348;2.259030;0.0
19;7;3219;10.400000;350;3.821388;0.0
19;28;3219;10.400000;350;3.821388;0.0
19;8;3224;10.400000;353;3.140796;0.0
19;29;3224;10.400000;353;3.140796;0.0
20;0;3191;10.700000;329;0.000000;0.0
20;9;3191;10.700000;329;0.000000;0.0
20;10;3191;10.700000;329;0.000000;0.0
20;21;3191;10.700000;329;0.000000;0.0
20;1;3206;10.700000;317;-0.088802;0.0
20;22;3206;10.700000;317;-0.088802;0.0
20;2;3211;10.700000;324;0.944632;0.0
20;23;3211;10.700000;324;0.944632;0.0
20;3;3200;10.700000;324;-1.090566;0.0
20;24;3200;10.700000;324;-1.090566;0.0
20;4;3211;10.700000;332;2.326928;0.0
20;25;3211;10.700000;332;2.326928;0.0
20;5;3205;10.700000;331;3.462565;0.0
20;26;3205;10.700000;331;3.462565;0.0
21;0;3266;10.800000;329;0.000000;0.0
21;9;3266;10.800000;329;0.000000;0.0
21;10;3266;10.800000;329;0.000000;0.0
21;21;3266;10.800000;329;0.000000;0.0
21;1;3251;10.800000;334;-0.087533;0.0
21;22;3251;10.800000;334;-0.087533;0.0
21;2;3260;10.800000;334;0.989368;0.0
21;23;3260;10.800000;334;0.989368;0.0
21;3;3260;10.800000;339;1.372775;0.0
21;24;3260;10.800000;339;1.372775;0.0
21;4;3243;10.800000;341;4.564688;0.0
21;25;3243;10.800000;341;4.564688;0.0
21;5;3260;10.800000;342;1.861620;0.0
21;26;3260;10.800000;342;1.861620;0.0
21;6;3248;10.800000;345;3.647937;0.0
21;27;3248;10.800000;345;3.647937;0.0
21;7;3255;10.800000;348;2.636672;0.0
21;28;3255;10.800000;348;2.636672;0.0
22;0;3244;10.200000;352;0.000000;0.0
22;9;3244;10.200000;352;0.000000;0.0
22;10;3244;10.200000;352;0.000000;0.0
22;21;3244;10.200000;352;0.000000;0.0
22;1;3236;10.200000;354;-0.882562;0.0
22;22;3236;10.200000;354;-0.882562;0.0
22;2;3244;10.200000;353;0.506344;0.0
22;23;3244;10.200000;353;0.506344;0.0
22;3;3248;10.200000;361;1.970391;0.0
22;24;3248;10.200000;361;1.970391;0.0
22;4;3246;10.200000;373;2.813076;0.0
22;25;3246;10.200000;373;2.813076;0.0
22;5;3236;10.200000;363;3.897715;0.0
22;26;3236;10.200000;363;3.897715;0.0
22;6;3241;10.200000;364;3.005272;0.0
22;27;3241;10.200000;364;3.005272;0.0
23;0;3194;10.600000;337;0.000000;0.0
23;9;3194;10.600000;337;0.000000;0.0
23;10;3194;10.600000;337;0.000000;0.0
23;21;3194;10.600000;337;0.000000;0.0
23;1;3196;10.600000;334;-0.588744;0.0
23;22;3196;10.600000;334;-0.588744;0.0
23;2;3202;10.600000;338;0.320972;0.0
23;23;3202;10.600000;338;0.320972;0.0
23;3;3196;10.600000;343;4.440811;0.0
23;24;3196;10.600000;343;4.440811;0.0
23;4;3207;10.600000;342;1.656915;0.0
23;25;3207;10.600000;342;1.656915;0.0
23;5;3202;10.600000;348;2.885625;0.0
23;26;3202;10.600000;348;2.885625;0.0
24;0;3452;10.100000;315;0.000000;0.0
24;9;3452;10.100000;315;0.000000;0.0
24;10;3452;10.100000;315;0.000000;0.0
24;21;3452;10.100000;315;0.000000;0.0
24;1;3463;10.100000;304;-0.111451;0.0
24;22;3463;10.100000;304;-0.111451;0.0
24;2;3455;10.100000;310;-1.270510;0.0
24;23;3455;10.100000;310;-1.270510;0.0
24;3;3468;10.100000;315;2.054617;0.0
24;24;3468;10.100000;315;2.054617;0.0
24;4;3457;10.100000;316;4.091461;0.0
24;25;3457;10.100000;316;4.091461;0.0
24;5;3462;10.100000;317;3.359474;0.0
24;26;3462;10.100000;317;3.359474;0.0
25;0;3441;9.900000;307;0.000000;0.0
25;9;3441;9.900000;307;0.000000;0.0
25;10;3441;9.900000;307;0.000000;0.0
25;21;3441;9.900000;307;0.000000;0.0
25;1;3431;9.900000;297;-0.541169;0.0
25;22;3431;9.900000;297;-0.541169;0.0
25;2;3441;9.900000;298;0.964575;0.0
25;23;3441;9.900000;298;0.964575;0.0
25;3;3425;9.900000;300;-1.162535;0.0
25;24;3425;9.900000;300;-1.162535;0.0
25;4;3425;9.900000;305;4.482529;0.0
25;25;3425;9.900000;305;4.482529;0.0
25;5;3431;9.900000;307;3.889257;0.0
25;26;3431;9.900000;307;3.889257;0.0
25;6;3442;9.900000;305;1.871082;0.0
25;27;3442;9.900000;305;1.871082;0.0
25;7;3436;9.900000;310;2.819064;0.0
25;28;3436;9.900000;310;2.819064;0.0
26;0;3422;10.000000;327;0.000000;0.0
26;9;3422;10.000000;327;0.000000;0.0
26;10;3422;10.000000;327;0.000000;0.0
26;21;3422;10.000000;327;0.000000;0.0
26;1;3424;10.000000;329;-0.231878;0.0
26;22;3424;10.000000;329;-0.231878;0.0
26;2;3419;10.000000;327;-0.719549;0.0
26;23;3419;10.000000;327;-0.719549;0.0
26;3;3430;10.000000;332;1.179545;0.0
26;24;3430;10.000000;332;1.179545;0.0
26;4;3419;10.000000;335;4.445506;0.0
26;25;3419;10.000000;335;4.445506;0.0
26;5;3433;10.000000;346;2.547102;0.0
26;26;3433;10.000000;346;2.547102;0.0
27;0;3467;10.000000;329;0.000000;0.0
27;9;3467;10.000000;329;0.000000;0.0
27;10;3467;10.000000;329;0.000000;0.0
27;21;3467;10.000000;329;0.000000;0.0
27;1;3460;10.000000;325;0.217881;0.0
27;22;3460;10.000000;325;0.217881;0.0
27;2;3454;10.000000;330;-1.396748;0.0
27;23;3454;10.000000;330;-1.396748;0.0
27;3;3465;10.000000;328;1.235422;0.0
27;24;3465;10.000000;328;1.235422;0.0
27;4;3460;10.000000;336;2.885625;0.0
27;25;3460;10.000000;336;2.885625;0.0
27;5;3457;10.000000;343;3.298569;0.0
27;26;3457;10.000000;343;3.298569;0.0
28;0;3473;10.100000;348;0.000000;0.0
28;9;3473;10.100000;348;0.000000;0.0
28;10;3473;10.100000;348;0.000000;0.0
28;21;3473;10.100000;348;0.000000;0.0
28;1;3464;10.100000;347;-0.255967;0.0
28;22;3464;10.100000;347;-0.255967;0.0
28;2;3470;10.100000;344;0.500849;0.0
28;23;3470;10.100000;344;0.500849;0.0
28;3;3469;10.100000;353;1.636745;0.0
28;24;3469;10.100000;353;1.636745;0.0
28;4;3462;10.100000;359;3.695153;0.0
28;25;3462;10.100000;359;3.695153;0.0
28;5;3465;10.100000;356;2.849354;0.0
28;26;3465;10.100000;356;2.849354;0.0
29;0;3428;10.100000;319;0.000000;0.0
29;9;3428;10.100000;319;0.000000;0.0
29;10;3428;10.100000;319;0.000000;0.0
29;21;3428;10.100000;319;0.000000;0.0
29;1;3424;10.100000;313;0.747664;0.0
29;22;3424;10.100000;313;0.747664;0.0
29;2;3416;10.100000;315;-1.180834;0.0
29;23;3416;10.100000;315;-1.180834;0.0
29;3;3427;10.100000;320;2.014564;0.0
29;24;3427;10.100000;320;2.014564;0.0
29;4;3422;10.100000;322;2.909715;0.0
29;25;3422;10.100000;322;2.909715;0.0
30;0;3448;10.100000;332;0.000000;0.0
30;9;3448;10.100000;332;0.000000;0.0
30;10;3448;10.100000;332;0.000000;0.0
30;21;3448;10.100000;332;0.000000;0.0
30;1;3440;10.100000;320;-0.322529;0.0
30;22;3440;10.100000;320;-0.322529;0.0
30;2;3448;10.100000;323;0.949868;0.0
30;23;3448;10.100000;323;0.949868;0.0
30;3;3447;10.100000;327;1.744844;0.0
30;24;3447;10.100000;327;1.744844;0.0
30;4;3436;10.100000;324;-1.127029;0.0
30;25;3436;10.100000;324;-1.127029;0.0
30;5;3437;10.100000;329;4.321137;0.0
30;26;3437;10.100000;329;4.321137;0.0
30;6;3445;10.100000;341;2.931164;0.0
30;27;3445;10.100000;341;2.931164;0.0
31;0;3346;11.300000;277;0.000000;0.0
31;9;3346;11.300000;277;0.000000;0.0
31;10;3346;11.300000;277;0.000000;0.0
31;21;3346;11.300000;277;0.000000;0.0
31;1;3337;11.300000;259;0.379735;0.0
31;22;3337;11.300000;259;0.379735;0.0
31;2;3325;11.300000;266;-1.362400;0.0
31;23;3325;11.300000;266;-1.362400;0.0
31;3;3339;11.300000;268;1.675053;0.0
31;24;3339;11.300000;268;1.675053;0.0
31;4;3327;11.300000;269;4.506367;0.0
31;25;3327;11.300000;269;4.506367;0.0
31;5;3334;11.300000;274;3.227536;0.0
31;26;3334;11.300000;274;3.227536;0.0
32;0;3356;11.900000;262;0.000000;0.0
32;9;3356;11.900000;262;0.000000;0.0
32;10;3356;11.900000;262;0.000000;0.0
32;21;3356;11.900000;262;0.000000;0.0
32;1;3351;11.900000;261;-0.216146;0.0
32;22;3351;11.900000;261;-0.216146;0.0
32;2;3348;11.900000;270;-1.466540;0.0
32;23;3348;11.900000;270;-1.466540;0.0
32;3;3356;11.900000;271;2.002554;0.0
32;24;3356;11.900000;271;2.002554;0.0
32;4;3347;11.900000;276;3.926283;0.0
32;25;3347;11.900000;276;3.926283;0.0
32;5;3357;11.900000;279;2.739595;0.0
32;26;3357;11.900000;279;2.739595;0.0
33;0;3322;11.200000;313;0.000000;0.0
33;9;3322;11.200000;313;0.000000;0.0
33;10;3322;11.200000;313;0.000000;0.0
33;21;3322;11.200000;313;0.000000;0.0
33;1;3329;11.200000;303;0.230304;0.0
33;22;3329;11.200000;303;0.230304;0.0
33;2;3334;11.200000;308;1.656915;0.0
33;23;3334;11.200000;308;1.656915;0.0
33;3;3322;11.200000;307;-1.326447;0.0
33;24;3322;11.200000;307;-1.326447;0.0
33;4;3325;11.200000;313;3.715154;0.0
33;25;3325;11.200000;313;3.715154;0.0
33;5;3333;11.200000;314;2.482974;0.0
33;26;3333;11.200000;314;2.482974;0.0
34;0;3318;11.300000;284;0.000000;0.0
34;9;3318;11.300000;284;0.000000;0.0
34;10;3318;11.300000;284;0.000000;0.0
34;21;3318;11.300000;284;0.000000;0.0
34;1;3326;11.300000;286;-0.885757;0.0
34;22;3326;11.300000;286;-0.885757;0.0
34;2;3332;11.300000;285;0.085943;0.0
34;23;3332;11.300000;285;0.085943;0.0
34;3;3338;11.300000;285;0.784691;0.0
34;24;3338;11.300000;285;0.784691;0.0
34;4;3321;11.300000;291;-1.571415;0.0
34;25;3321;11.300000;291;-1.571415;0.0
34;5;3325;11.300000;294;4.248087;0.0
34;26;3325;11.300000;294;4.248087;0.0
34;6;3342;11.300000;294;1.900456;0.0
34;27;3342;11.300000;294;1.900456;0.0
34;7;3337;11.300000;296;2.355487;0.0
34;28;3337;11.300000;296;2.355487;0.0
34;8;3331;11.300000;296;3.371896;0.0
34;29;3331;11.300000;296;3.371896;0.0
35;0;3312;11.000000;313;0.000000;0.0
35;9;3312;11.000000;313;0.000000;0.0
35;10;3312;11.000000;313;0.000000;0.0
35;21;3312;11.000000;313;0.000000;0.0
35;1;3315;11.000000;300;1.106494;0.0
35;22;3315;11.000000;300;1.106494;0.0
35;2;3305;11.000000;300;-0.826077;0.0
35;23;3305;11.000000;300;-0.826077;0.0
35;3;3300;11.000000;303;4.642913;0.0
35;24;3300;11.000000;303;4.642913;0.0
35;4;3314;11.000000;304;1.815146;0.0
35;25;3314;11.000000;304;1.815146;0.0
35;5;3310;11.000000;309;2.752503;0.0
35;26;3310;11.000000;309;2.752503;0.0
36;0;3229;10.300000;373;0.000000;0.0
36;9;3229;10.300000;373;0.000000;0.0
36;10;3229;10.300000;373;0.000000;0.0
36;21;3229;10.300000;373;0.000000;0.0
36;1;3224;10.300000;367;-0.000796;0.0
36;22;3224;10.300000;367;-0.000796;0.0
36;2;3219;10.300000;373;-0.997163;0.0
36;23;3219;10.300000;373;-0.997163;0.0
36;3;3229;10.300000;371;0.756122;0.0
36;24;3229;10.300000;371;0.756122;0.0
36;4;3230;10.300000;377;1.767566;0.0
36;25;3230;10.300000;377;1.767566;0.0
36;5;3217;10.300000;378;4.413256;0.0
36;26;3217;10.300000;378;4.413256;0.0
36;6;3227;10.300000;382;2.714199;0.0
36;27;3227;10.300000;382;2.714199;0.0
37;0;3225;10.200000;389;0.000000;0.0
37;9;3225;10.200000;389;0.000000;0.0
37;10;3225;10.200000;389;0.000000;0.0
37;21;3225;10.200000;389;0.000000;0.0
37;1;3231;10.200000;392;-0.427393;0.0
37;22;3231;10.200000;392;-0.427393;0.0
37;2;3237;10.200000;393;0.506344;0.0
37;23;3237;10.200000;393;0.506344;0.0
37;3;3224;10.200000;394;-1.200547;0.0
37;24;3224;10.200000;394;-1.200547;0.0
37;4;3241;10.200000;401;1.964942;0.0
37;25;3241;10.200000;401;1.964942;0.0
38;0;3203;10.200000;393;0.000000;0.0
38;9;3203;10.200000;393;0.000000;0.0
38;10;3203;10.200000;393;0.000000;0.0
38;21;3203;10.200000;393;0.000000;0.0
38;1;3200;10.200000;379;0.441610;0.0
38;22;3200;10.200000;379;0.441610;0.0
38;2;3192;10.200000;380;-0.927978;0.0
38;23;3192;10.200000;380;-0.927978;0.0
38;3;3195;10.200000;387;3.886297;0.0
38;24;3195;10.200000;387;3.886297;0.0
38;4;3205;10.200000;382;1.271663;0.0
38;25;3205;10.200000;382;1.271663;0.0
38;5;3208;10.200000;388;1.941046;0.0
38;26;3208;10.200000;388;1.941046;0.0
38;6;3216;10.200000;391;1.950659;0.0
38;27;3216;10.200000;391;1.950659;0.0
38;7;3199;10.200000;401;3.037717;0.0
38;28;3199;10.200000;401;3.037717;0.0
39;0;3214;10.400000;370;0.000000;0.0
39;9;3214;10.400000;370;0.000000;0.0
39;10;3214;10.400000;370;0.000000;0.0
39;21;3214;10.400000;370;0.000000;0.0
39;1;3200;10.400000;360;-0.927978;0.0
39;22;3200;10.400000;360;-0.927978;0.0
39;2;3206;10.400000;359;-0.255967;0.0
39;23;3206;10.400000;359;-0.255967;0.0
39;3;3212;10.400000;359;0.679795;0.0
39;24;3212;10.400000;359;0.679795;0.0
39;4;3212;10.400000;368;2.144430;0.0
39;25;3212;10.400000;368;2.144430;0.0
39;5;3199;10.400000;366;4.574701;0.0
39;26;3199;10.400000;366;4.574701;0.0
39;6;3205;10.400000;370;3.583203;0.0
39;27;3205;10.400000;370;3.583203;0.0
40;0;3174;10.100000;399;0.000000;0.0
40;9;3174;10.100000;399;0.000000;0.0
40;10;3174;10.100000;399;0.000000;0.0
40;21;3174;10.100000;399;0.000000;0.0
40;1;3169;10.100000;398;-1.031043;0.0
40;22;3169;10.100000;398;-1.031043;0.0
40;2;3176;10.100000;400;1.343370;0.0
40;23;3176;10.100000;400;1.343370;0.0
40;3;3170;10.100000;407;3.604479;0.0
40;24;3170;10.100000;407;3.604479;0.0
41;0;3181;10.300000;390;0.000000;0.0
41;9;3181;10.300000;390;0.000000;0.0
41;10;3181;10.300000;390;0.000000;0.0
